name,id,category,href,images,semantic_features
Porte-clés tournevis,680,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/680-set-de-cle-vis.html,"['https://lesraffineurs.b-cdn.net/5951-large_default/set-de-cle-vis.jpg', 'https://lesraffineurs.b-cdn.net/5954-large_default/set-de-cle-vis.jpg', 'https://lesraffineurs.b-cdn.net/5952-large_default/set-de-cle-vis.jpg', 'https://lesraffineurs.b-cdn.net/5953-large_default/set-de-cle-vis.jpg']",
Bonnet Bask in The Sun,1716,du-style,https://www.lesraffineurs.com/du-style/1716-bonnet-bask-in-the-sun.html,"['https://lesraffineurs.b-cdn.net/13499-large_default/bonnet-bask-in-the-sun.jpg', 'https://lesraffineurs.b-cdn.net/13493-large_default/bonnet-bask-in-the-sun.jpg', 'https://lesraffineurs.b-cdn.net/13497-large_default/bonnet-bask-in-the-sun.jpg', 'https://lesraffineurs.b-cdn.net/13500-large_default/bonnet-bask-in-the-sun.jpg', 'https://lesraffineurs.b-cdn.net/13492-large_default/bonnet-bask-in-the-sun.jpg', 'https://lesraffineurs.b-cdn.net/13498-large_default/bonnet-bask-in-the-sun.jpg', 'https://lesraffineurs.b-cdn.net/13495-large_default/bonnet-bask-in-the-sun.jpg']",
Montre Automatic 1820 About Vintage,1250,du-style,https://www.lesraffineurs.com/du-style/1250-montre-automatic-about-vintage.html,"['https://lesraffineurs.b-cdn.net/10419-large_default/montre-automatic-about-vintage.jpg', 'https://lesraffineurs.b-cdn.net/10420-large_default/montre-automatic-about-vintage.jpg', 'https://lesraffineurs.b-cdn.net/10417-large_default/montre-automatic-about-vintage.jpg', 'https://lesraffineurs.b-cdn.net/10415-large_default/montre-automatic-about-vintage.jpg', 'https://lesraffineurs.b-cdn.net/10435-large_default/montre-automatic-about-vintage.jpg', 'https://lesraffineurs.b-cdn.net/10416-large_default/montre-automatic-about-vintage.jpg', 'https://lesraffineurs.b-cdn.net/10418-large_default/montre-automatic-about-vintage.jpg']",
Set de trois portes-câbles en cuir recyclé,1627,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1627-set-de-trois-portes-cables-en-cuir-recycle.html,"['https://lesraffineurs.b-cdn.net/13354-large_default/set-de-trois-portes-cables-en-cuir-recycle.jpg', 'https://lesraffineurs.b-cdn.net/13353-large_default/set-de-trois-portes-cables-en-cuir-recycle.jpg', 'https://lesraffineurs.b-cdn.net/13355-large_default/set-de-trois-portes-cables-en-cuir-recycle.jpg', 'https://lesraffineurs.b-cdn.net/13356-large_default/set-de-trois-portes-cables-en-cuir-recycle.jpg', 'https://lesraffineurs.b-cdn.net/13357-large_default/set-de-trois-portes-cables-en-cuir-recycle.jpg', 'https://lesraffineurs.b-cdn.net/13358-large_default/set-de-trois-portes-cables-en-cuir-recycle.jpg', 'https://lesraffineurs.b-cdn.net/13359-large_default/set-de-trois-portes-cables-en-cuir-recycle.jpg']",
Montre Triwa Smoky Falken,1001,du-style,https://www.lesraffineurs.com/du-style/1001-montre-triwa-smoky-falken.html,"['https://lesraffineurs.b-cdn.net/8794-large_default/montre-triwa-smoky-falken.jpg', 'https://lesraffineurs.b-cdn.net/8795-large_default/montre-triwa-smoky-falken.jpg', 'https://lesraffineurs.b-cdn.net/8799-large_default/montre-triwa-smoky-falken.jpg', 'https://lesraffineurs.b-cdn.net/8796-large_default/montre-triwa-smoky-falken.jpg', 'https://lesraffineurs.b-cdn.net/8798-large_default/montre-triwa-smoky-falken.jpg', 'https://lesraffineurs.b-cdn.net/8797-large_default/montre-triwa-smoky-falken.jpg']",
Affiche La roue du Tour,1323,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1323-la-roue-du-tour.html,"['https://lesraffineurs.b-cdn.net/13036-large_default/la-roue-du-tour.jpg', 'https://lesraffineurs.b-cdn.net/13033-large_default/la-roue-du-tour.jpg', 'https://lesraffineurs.b-cdn.net/13035-large_default/la-roue-du-tour.jpg', 'https://lesraffineurs.b-cdn.net/13031-large_default/la-roue-du-tour.jpg', 'https://lesraffineurs.b-cdn.net/13032-large_default/la-roue-du-tour.jpg']",
Sweat Daddy Cool,1836,du-style,https://www.lesraffineurs.com/du-style/1836-sweat-daddy-cool.html,"['https://lesraffineurs.b-cdn.net/14471-large_default/sweat-daddy-cool.jpg', 'https://lesraffineurs.b-cdn.net/14454-large_default/sweat-daddy-cool.jpg', 'https://lesraffineurs.b-cdn.net/14455-large_default/sweat-daddy-cool.jpg', 'https://lesraffineurs.b-cdn.net/14456-large_default/sweat-daddy-cool.jpg', 'https://lesraffineurs.b-cdn.net/14457-large_default/sweat-daddy-cool.jpg']",
Diffuseur de parfum,1205,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1205-diffuseur-de-parfum.html,"['https://lesraffineurs.b-cdn.net/10281-large_default/diffuseur-de-parfum.jpg', 'https://lesraffineurs.b-cdn.net/10282-large_default/diffuseur-de-parfum.jpg', 'https://lesraffineurs.b-cdn.net/10283-large_default/diffuseur-de-parfum.jpg', 'https://lesraffineurs.b-cdn.net/10284-large_default/diffuseur-de-parfum.jpg', 'https://lesraffineurs.b-cdn.net/10285-large_default/diffuseur-de-parfum.jpg', 'https://lesraffineurs.b-cdn.net/10287-large_default/diffuseur-de-parfum.jpg', 'https://lesraffineurs.b-cdn.net/10288-large_default/diffuseur-de-parfum.jpg', 'https://lesraffineurs.b-cdn.net/10286-large_default/diffuseur-de-parfum.jpg']",
Coffret Amuse-Douche,400,du-style,https://www.lesraffineurs.com/du-style/400-pack-amuse-douche-.html,"['https://lesraffineurs.b-cdn.net/3050-large_default/pack-amuse-douche-.jpg', 'https://lesraffineurs.b-cdn.net/3051-large_default/pack-amuse-douche-.jpg', 'https://lesraffineurs.b-cdn.net/3052-large_default/pack-amuse-douche-.jpg', 'https://lesraffineurs.b-cdn.net/3053-large_default/pack-amuse-douche-.jpg', 'https://lesraffineurs.b-cdn.net/3055-large_default/pack-amuse-douche-.jpg']",
Livre Le Tour du Monde en 80 verres,1788,du-gosier,https://www.lesraffineurs.com/du-gosier/1788-livre-le-tour-du-monde-en-80-verres.html,"['https://lesraffineurs.b-cdn.net/14615-large_default/livre-le-tour-du-monde-en-80-verres.jpg', 'https://lesraffineurs.b-cdn.net/14614-large_default/livre-le-tour-du-monde-en-80-verres.jpg']",
Livre Le whisky c'est pas sorcier,1232,du-gosier,https://www.lesraffineurs.com/du-gosier/1232-livre-le-whisky-c-est-pas-sorcier.html,"['https://lesraffineurs.b-cdn.net/10411-large_default/livre-le-whisky-c-est-pas-sorcier.jpg', 'https://lesraffineurs.b-cdn.net/10412-large_default/livre-le-whisky-c-est-pas-sorcier.jpg', 'https://lesraffineurs.b-cdn.net/10413-large_default/livre-le-whisky-c-est-pas-sorcier.jpg', 'https://lesraffineurs.b-cdn.net/10414-large_default/livre-le-whisky-c-est-pas-sorcier.jpg']",
Luge gonflable,1737,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1737-luge-gonflable.html,"['https://lesraffineurs.b-cdn.net/13967-large_default/luge-gonflable.jpg', 'https://lesraffineurs.b-cdn.net/13968-large_default/luge-gonflable.jpg', 'https://lesraffineurs.b-cdn.net/13969-large_default/luge-gonflable.jpg']",
Le petit livre du sommelier,1802,du-gosier,https://www.lesraffineurs.com/du-gosier/1802-le-petit-livre-du-sommelier.html,"['https://lesraffineurs.b-cdn.net/14397-large_default/le-petit-livre-du-sommelier.jpg', 'https://lesraffineurs.b-cdn.net/14706-large_default/le-petit-livre-du-sommelier.jpg']",
Briefcase Filson en toile cirée,841,du-style,https://www.lesraffineurs.com/du-style/841-briefcase-filson-en-toile-ciree.html,"['https://lesraffineurs.b-cdn.net/7582-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7583-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7584-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7587-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7588-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7585-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7586-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7591-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7590-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7589-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7592-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7593-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7594-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7422-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7426-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7425-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7424-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7423-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7427-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7428-large_default/briefcase-filson-en-toile-ciree.jpg', 'https://lesraffineurs.b-cdn.net/7429-large_default/briefcase-filson-en-toile-ciree.jpg']",
"Câble IPhone, iPad & Android",1428,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1428-cable-iphone-ipad-android.html,"['https://lesraffineurs.b-cdn.net/11865-large_default/cable-iphone-ipad-android.jpg', 'https://lesraffineurs.b-cdn.net/11864-large_default/cable-iphone-ipad-android.jpg', 'https://lesraffineurs.b-cdn.net/11866-large_default/cable-iphone-ipad-android.jpg', 'https://lesraffineurs.b-cdn.net/11868-large_default/cable-iphone-ipad-android.jpg', 'https://lesraffineurs.b-cdn.net/11867-large_default/cable-iphone-ipad-android.jpg']",
Sac velours en bandoulière,1720,pour-elles,https://www.lesraffineurs.com/pour-elles/1720-sac-velours-la-benjamine.html,"['https://lesraffineurs.b-cdn.net/13755-large_default/sac-velours-la-benjamine.jpg', 'https://lesraffineurs.b-cdn.net/13754-large_default/sac-velours-la-benjamine.jpg', 'https://lesraffineurs.b-cdn.net/13753-large_default/sac-velours-la-benjamine.jpg', 'https://lesraffineurs.b-cdn.net/13758-large_default/sac-velours-la-benjamine.jpg', 'https://lesraffineurs.b-cdn.net/13756-large_default/sac-velours-la-benjamine.jpg', 'https://lesraffineurs.b-cdn.net/13757-large_default/sac-velours-la-benjamine.jpg', 'https://lesraffineurs.b-cdn.net/13752-large_default/sac-velours-la-benjamine.jpg', 'https://lesraffineurs.b-cdn.net/13750-large_default/sac-velours-la-benjamine.jpg', 'https://lesraffineurs.b-cdn.net/13751-large_default/sac-velours-la-benjamine.jpg']",
The Line Music - la silhouette des morceaux,1676,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1676-the-line-music-la-silhouette-des-morceaux.html,"['https://lesraffineurs.b-cdn.net/13568-large_default/the-line-music-la-silhouette-des-morceaux.jpg', 'https://lesraffineurs.b-cdn.net/13567-large_default/the-line-music-la-silhouette-des-morceaux.jpg', 'https://lesraffineurs.b-cdn.net/13569-large_default/the-line-music-la-silhouette-des-morceaux.jpg', 'https://lesraffineurs.b-cdn.net/13570-large_default/the-line-music-la-silhouette-des-morceaux.jpg', 'https://lesraffineurs.b-cdn.net/13572-large_default/the-line-music-la-silhouette-des-morceaux.jpg', 'https://lesraffineurs.b-cdn.net/13571-large_default/the-line-music-la-silhouette-des-morceaux.jpg']",
Composez votre terrarium // Lyon,1700,des-experiences,https://www.lesraffineurs.com/des-experiences/1700-composer-son-terrarium-lyon.html,"['https://lesraffineurs.b-cdn.net/13468-large_default/composer-son-terrarium-lyon.jpg', 'https://lesraffineurs.b-cdn.net/13471-large_default/composer-son-terrarium-lyon.jpg', 'https://lesraffineurs.b-cdn.net/13467-large_default/composer-son-terrarium-lyon.jpg', 'https://lesraffineurs.b-cdn.net/13469-large_default/composer-son-terrarium-lyon.jpg', 'https://lesraffineurs.b-cdn.net/13472-large_default/composer-son-terrarium-lyon.jpg', 'https://lesraffineurs.b-cdn.net/13470-large_default/composer-son-terrarium-lyon.jpg']",
Coffret d'oenologue,904,du-gosier,https://www.lesraffineurs.com/du-gosier/904-coffret-atelier-du-vin.html,"['https://lesraffineurs.b-cdn.net/7768-large_default/coffret-atelier-du-vin.jpg', 'https://lesraffineurs.b-cdn.net/7769-large_default/coffret-atelier-du-vin.jpg', 'https://lesraffineurs.b-cdn.net/7770-large_default/coffret-atelier-du-vin.jpg', 'https://lesraffineurs.b-cdn.net/7773-large_default/coffret-atelier-du-vin.jpg', 'https://lesraffineurs.b-cdn.net/7771-large_default/coffret-atelier-du-vin.jpg', 'https://lesraffineurs.b-cdn.net/7774-large_default/coffret-atelier-du-vin.jpg', 'https://lesraffineurs.b-cdn.net/7772-large_default/coffret-atelier-du-vin.jpg']",
Guirlande Alphabet,1381,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1381-guirlande-alphabet.html,"['https://lesraffineurs.b-cdn.net/11658-large_default/guirlande-alphabet.jpg', 'https://lesraffineurs.b-cdn.net/11657-large_default/guirlande-alphabet.jpg', 'https://lesraffineurs.b-cdn.net/11660-large_default/guirlande-alphabet.jpg', 'https://lesraffineurs.b-cdn.net/11661-large_default/guirlande-alphabet.jpg']",
Livre Street Art Jeux Ephémères,1671,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1671-livre-street-art.html,"['https://lesraffineurs.b-cdn.net/13781-large_default/livre-street-art.jpg', 'https://lesraffineurs.b-cdn.net/13829-large_default/livre-street-art.jpg', 'https://lesraffineurs.b-cdn.net/13830-large_default/livre-street-art.jpg', 'https://lesraffineurs.b-cdn.net/13831-large_default/livre-street-art.jpg', 'https://lesraffineurs.b-cdn.net/13832-large_default/livre-street-art.jpg']",
Sac à dos Mountaineer Rains,1644,du-style,https://www.lesraffineurs.com/du-style/1644-sac-a-dos-mountaineer-rains.html,"['https://lesraffineurs.b-cdn.net/13071-large_default/sac-a-dos-mountaineer-rains.jpg', 'https://lesraffineurs.b-cdn.net/13067-large_default/sac-a-dos-mountaineer-rains.jpg', 'https://lesraffineurs.b-cdn.net/13072-large_default/sac-a-dos-mountaineer-rains.jpg', 'https://lesraffineurs.b-cdn.net/13075-large_default/sac-a-dos-mountaineer-rains.jpg', 'https://lesraffineurs.b-cdn.net/13073-large_default/sac-a-dos-mountaineer-rains.jpg', 'https://lesraffineurs.b-cdn.net/13074-large_default/sac-a-dos-mountaineer-rains.jpg', 'https://lesraffineurs.b-cdn.net/13076-large_default/sac-a-dos-mountaineer-rains.jpg', 'https://lesraffineurs.b-cdn.net/13106-large_default/sac-a-dos-mountaineer-rains.jpg', 'https://lesraffineurs.b-cdn.net/14637-large_default/sac-a-dos-mountaineer-rains.jpg', 'https://lesraffineurs.b-cdn.net/14639-large_default/sac-a-dos-mountaineer-rains.jpg']",
Journée d'oenologie,619,des-experiences,https://www.lesraffineurs.com/des-experiences/619-journee-oenologie.html,"['https://lesraffineurs.b-cdn.net/5191-large_default/journee-oenologie.jpg', 'https://lesraffineurs.b-cdn.net/5041-large_default/journee-oenologie.jpg', 'https://lesraffineurs.b-cdn.net/5042-large_default/journee-oenologie.jpg', 'https://lesraffineurs.b-cdn.net/5040-large_default/journee-oenologie.jpg', 'https://lesraffineurs.b-cdn.net/5038-large_default/journee-oenologie.jpg', 'https://lesraffineurs.b-cdn.net/5037-large_default/journee-oenologie.jpg']",
Whisky Togouchi 15 ans,1688,du-gosier,https://www.lesraffineurs.com/du-gosier/1688-whisky-togouchi-15-ans.html,"['https://lesraffineurs.b-cdn.net/13895-large_default/whisky-togouchi-15-ans.jpg', 'https://lesraffineurs.b-cdn.net/13892-large_default/whisky-togouchi-15-ans.jpg', 'https://lesraffineurs.b-cdn.net/13894-large_default/whisky-togouchi-15-ans.jpg']",
Cravate en maille tressée,68,du-style,https://www.lesraffineurs.com/du-style/68-cravate-en-soie-tressee.html,"['https://lesraffineurs.b-cdn.net/441-large_default/cravate-en-soie-tressee.jpg', 'https://lesraffineurs.b-cdn.net/439-large_default/cravate-en-soie-tressee.jpg', 'https://lesraffineurs.b-cdn.net/438-large_default/cravate-en-soie-tressee.jpg', 'https://lesraffineurs.b-cdn.net/455-large_default/cravate-en-soie-tressee.jpg', 'https://lesraffineurs.b-cdn.net/440-large_default/cravate-en-soie-tressee.jpg', 'https://lesraffineurs.b-cdn.net/454-large_default/cravate-en-soie-tressee.jpg', 'https://lesraffineurs.b-cdn.net/442-large_default/cravate-en-soie-tressee.jpg', 'https://lesraffineurs.b-cdn.net/456-large_default/cravate-en-soie-tressee.jpg', 'https://lesraffineurs.b-cdn.net/2037-large_default/cravate-en-soie-tressee.jpg', 'https://lesraffineurs.b-cdn.net/2036-large_default/cravate-en-soie-tressee.jpg']",
Coffret de germination,1896,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1896-coffret-de-germination.html,"['https://lesraffineurs.b-cdn.net/14728-large_default/coffret-de-germination.jpg', 'https://lesraffineurs.b-cdn.net/14729-large_default/coffret-de-germination.jpg', 'https://lesraffineurs.b-cdn.net/14730-large_default/coffret-de-germination.jpg', 'https://lesraffineurs.b-cdn.net/14731-large_default/coffret-de-germination.jpg', 'https://lesraffineurs.b-cdn.net/14732-large_default/coffret-de-germination.jpg', 'https://lesraffineurs.b-cdn.net/14733-large_default/coffret-de-germination.jpg']",
Coques Iphone en noyer,1427,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1427-coques-iphone-en-noyer.html,"['https://lesraffineurs.b-cdn.net/11852-large_default/coques-iphone-en-noyer.jpg', 'https://lesraffineurs.b-cdn.net/11851-large_default/coques-iphone-en-noyer.jpg', 'https://lesraffineurs.b-cdn.net/11850-large_default/coques-iphone-en-noyer.jpg', 'https://lesraffineurs.b-cdn.net/11854-large_default/coques-iphone-en-noyer.jpg']",
Écharpe Lancelot,1768,du-style,https://www.lesraffineurs.com/du-style/1768-echarpe-lancelot.html,"['https://lesraffineurs.b-cdn.net/13664-large_default/echarpe-lancelot.jpg', 'https://lesraffineurs.b-cdn.net/13662-large_default/echarpe-lancelot.jpg', 'https://lesraffineurs.b-cdn.net/13666-large_default/echarpe-lancelot.jpg', 'https://lesraffineurs.b-cdn.net/13665-large_default/echarpe-lancelot.jpg', 'https://lesraffineurs.b-cdn.net/13663-large_default/echarpe-lancelot.jpg']",
Sac de sport Rains,1827,du-style,https://www.lesraffineurs.com/du-style/1827-sac-de-gym-rains.html,"['https://lesraffineurs.b-cdn.net/14880-large_default/sac-de-gym-rains.jpg', 'https://lesraffineurs.b-cdn.net/14564-large_default/sac-de-gym-rains.jpg', 'https://lesraffineurs.b-cdn.net/14879-large_default/sac-de-gym-rains.jpg', 'https://lesraffineurs.b-cdn.net/14556-large_default/sac-de-gym-rains.jpg', 'https://lesraffineurs.b-cdn.net/14559-large_default/sac-de-gym-rains.jpg', 'https://lesraffineurs.b-cdn.net/14558-large_default/sac-de-gym-rains.jpg', 'https://lesraffineurs.b-cdn.net/14557-large_default/sac-de-gym-rains.jpg', 'https://lesraffineurs.b-cdn.net/14561-large_default/sac-de-gym-rains.jpg', 'https://lesraffineurs.b-cdn.net/14560-large_default/sac-de-gym-rains.jpg', 'https://lesraffineurs.b-cdn.net/14562-large_default/sac-de-gym-rains.jpg', 'https://lesraffineurs.b-cdn.net/14606-large_default/sac-de-gym-rains.jpg']",
"Du pain, du vin, des oursins",693,du-palais,https://www.lesraffineurs.com/du-palais/693-du-pain-du-vin-des-oursins.html,"['https://lesraffineurs.b-cdn.net/6084-large_default/du-pain-du-vin-des-oursins.jpg', 'https://lesraffineurs.b-cdn.net/6082-large_default/du-pain-du-vin-des-oursins.jpg', 'https://lesraffineurs.b-cdn.net/6083-large_default/du-pain-du-vin-des-oursins.jpg']",
